track_id,alternative,blues,electronic,folkcountr,funksoulrnb,jazz,pop,raphiphop,rock,danceable,not_danceable,female,male,acoustic,non_acoustic,happy,non_happy,non_sad,sad,instrumental,voice,valence_deam,arousal_deam,valence_emomusic,arousal_emomusic,bpm
00E0Z2jrF7reoHps4zcbWQ,0.02025272697210312,0.01593112014234066,0.07678651064634323,0.001429651747457683,0.009436463937163353,0.08645152300596237,0.7492531538009644,0.002241215668618679,0.03821764513850212,0.9997910857200623,0.0002091062779072672,0.8686231374740601,0.13137675821781158,0.0034071127884089947,0.9965927600860596,0.502326488494873,0.49767354130744934,0.9744117856025696,0.025588346645236015,0.06856060773134232,0.9314394593238831,6.746967315673828,6.995784282684326,5.565953731536865,6.435001373291016,125.91389465332031
7MIhUdNJtaOnDmC5nBC1fb,0.018814178183674812,0.027440614998340607,0.035041410475969315,0.0017337813042104244,0.054664477705955505,0.06359649449586868,0.7597358226776123,0.024789126589894295,0.01418423093855381,0.9925315380096436,0.007468597497791052,0.9093534350395203,0.09064649045467377,0.00016775894619058818,0.9998323321342468,0.5455960631370544,0.45440390706062317,0.9956121444702148,0.004387926310300827,0.02925816923379898,0.9707418084144592,6.4157233238220215,6.71193790435791,5.405852317810059,6.719010829925537,125.99252319335938
0sftzYE0YgPHXrvJyUyGjB,0.027584565803408623,0.02614458091557026,0.31670448184013367,0.0032642912119627,0.026478471234440804,0.06904546171426773,0.47648000717163086,0.010471989400684834,0.043826162815093994,0.9823984503746033,0.017601586878299713,0.8881189823150635,0.11188122630119324,0.044068675488233566,0.9559312462806702,0.5750200152397156,0.4249800443649292,0.9448191523551941,0.05518089234828949,0.14808745682239532,0.8519125580787659,6.071626663208008,6.265876293182373,5.464492321014404,6.10612678527832,129.73411560058594
2Fv1x10CiHukDdu96CYeHc,0.0240439735352993,0.04387674108147621,0.3380385935306549,0.008236020803451538,0.009972485713660717,0.09424528479576111,0.4070740044116974,0.032334890216588974,0.04217804595828056,0.9728593826293945,0.027140554040670395,0.8760707378387451,0.12392923980951309,0.057663656771183014,0.9423364400863647,0.5458003282546997,0.45419973134994507,0.9424272775650024,0.057572782039642334,0.1707983911037445,0.8292015194892883,6.115762710571289,5.9982805252075195,5.519156455993652,6.07787561416626,132.00991821289062
7BhmwvCdQZNwuQXSHw5TzP,0.03556749224662781,0.008094727993011475,0.47557178139686584,0.004875630140304565,0.0076265474781394005,0.06403050571680069,0.32052528858184814,0.036591675132513046,0.04711627587676048,0.926236629486084,0.07376333326101303,0.9112851023674011,0.08871478587388992,0.10761234909296036,0.8923875093460083,0.7312881946563721,0.2687118351459503,0.8833617568016052,0.11663836240768433,0.2201385200023651,0.7798613905906677,5.5472636222839355,5.4829607009887695,5.388447284698486,5.593628406524658,99.86526489257812
39cmB3ZoTOLwOTq7tMNqKa,0.2110583782196045,0.014797311276197433,0.1564822793006897,0.07913477718830109,0.0025243882555514574,0.0731404647231102,0.3733539879322052,0.012603667564690113,0.07690464705228806,0.6504557728767395,0.3495442867279053,0.7208827137947083,0.2791174352169037,0.4151187539100647,0.5848812460899353,0.3332652449607849,0.6667347550392151,0.5295505523681641,0.4704493284225464,0.10362321138381958,0.8963768482208252,4.867255687713623,4.98782205581665,4.741495609283447,4.578457832336426,122.0733642578125
0OvO2X2Q3i98dc5RcgEN3x,0.0544210821390152,0.009013287723064423,0.4634367525577545,0.007824094034731388,0.00886836089193821,0.07250397652387619,0.33537155389785767,0.006612727418541908,0.041948311030864716,0.9944230914115906,0.0055770836770534515,0.893407940864563,0.10659191757440567,0.0803588256239891,0.9196410775184631,0.682385265827179,0.3176148235797882,0.8876365423202515,0.11236356198787689,0.3278501629829407,0.6721495985984802,6.308271884918213,5.781403064727783,5.460006237030029,5.989331245422363,139.81924438476562
0iB5f04XdJ2tcfhoVkeLV8,0.016405802220106125,0.007618332281708717,0.4590926468372345,0.0011463197879493237,0.004609259311109781,0.03544391691684723,0.2795841693878174,0.02620510756969452,0.1698944866657257,0.9892160892486572,0.010783970355987549,0.914391040802002,0.08560896664857864,0.07497427612543106,0.9250257611274719,0.340852826833725,0.6591469645500183,0.9362558126449585,0.06374405324459076,0.08929761499166489,0.9107024073600769,6.604134559631348,5.728339195251465,4.074491024017334,6.090063571929932,106.63764190673828
6iW38RGqdDGOofmz2HeXLW,0.050866786390542984,0.012420011684298515,0.6000425815582275,0.013370492495596409,0.005877337884157896,0.027647214010357857,0.1966399848461151,0.04450128227472305,0.048634372651576996,0.9584802985191345,0.041519783437252045,0.6643525958061218,0.3356471657752991,0.04026767611503601,0.9597324132919312,0.16947080194950104,0.8305294513702393,0.8756573796272278,0.12434272468090057,0.2082654982805252,0.7917345762252808,6.297128200531006,5.238508224487305,4.861309051513672,6.0759077072143555,123.5898208618164
23uUytja1B1mUOOIoygf6u,0.015215301886200905,0.0017359935445711017,0.2668595314025879,0.0021017345134168863,0.0043936255387961864,0.026429036632180214,0.059603251516819,0.6137542128562927,0.009907250292599201,0.9216831922531128,0.0783168226480484,0.7920981645584106,0.2079014927148819,0.029366975650191307,0.9706331491470337,0.07575996965169907,0.9242402911186218,0.7902114391326904,0.20978838205337524,0.0921342521905899,0.9078658223152161,5.245555877685547,4.755251407623291,4.802090167999268,4.729273319244385,139.82054138183594
